case,model,order,version,n,time_sec
11,2,8,1,490,0.5568733913823962
11,2,8,1,500,0.567056376952678
11,2,8,1,510,0.5789807420223951
11,2,8,1,520,0.5886508701369166
11,2,8,1,530,0.5991092254407704
11,2,8,1,540,0.6119267898611724
11,2,8,1,550,0.6258199913427234
11,2,8,1,560,0.6348684108816087
11,2,8,1,570,0.6471126130782068
11,2,8,1,580,0.6553970417007804
11,2,8,1,590,0.6686100871302187
11,2,8,2,20,0.0227249669842422
11,2,8,2,30,0.03422824386507273
11,2,8,2,40,0.045448771212249994
11,2,8,2,50,0.05688861291855574
11,2,8,2,60,0.06810884177684784
11,2,8,2,70,0.07943033194169402
11,2,8,2,80,0.09063807688653469
11,2,8,2,90,0.10264901304617524
11,2,8,2,100,0.11327988281846046
11,2,8,2,110,0.12492134980857372
11,2,8,2,120,0.15166953392326832
11,2,8,2,130,0.18619961058720946
11,2,8,2,140,0.15822768490761518
11,2,8,2,150,0.17031683307141066
11,2,8,2,160,0.1819664970971644
11,2,8,2,170,0.1927412347868085
11,2,8,2,180,0.20432188408449292
11,2,8,2,190,0.21561818616464734
11,2,8,2,200,0.22652299283072352
11,2,8,2,210,0.23855047719553113
11,2,8,2,220,0.24935775389894843
11,2,8,2,230,0.2609978090040386
11,2,8,2,240,0.271913911215961
11,2,8,2,250,0.282778337597847
11,2,8,2,260,0.2936896812170744
11,2,8,2,270,0.30328404111787677
11,2,8,2,280,0.3137477319687605
11,2,8,2,290,0.32511556427925825
11,2,8,2,300,0.33820284297689795
11,2,8,2,310,0.34970621205866337
11,2,8,2,320,0.3611818249337375
11,2,8,2,330,0.37289592903107405
11,2,8,2,340,0.38364224415272474
11,2,8,2,350,0.39541663276031613
11,2,8,2,360,0.4064385471865535
11,2,8,2,370,0.4184675859287381
11,2,8,2,380,0.4286948349326849
11,2,8,2,390,0.44076447980478406
11,2,8,2,400,0.4521969500929117
11,2,8,2,410,0.4641736806370318
11,2,8,2,420,0.47498623095452785
11,2,8,2,430,0.48706381395459175
11,2,8,2,440,0.4973738817498088
11,2,8,2,450,0.5082509471103549
11,2,8,2,460,0.5195983750745654
11,2,8,2,470,0.5313291070051491
11,2,8,2,480,0.5419801571406424
11,2,8,2,490,0.5558862900361419
11,2,8,2,500,0.5638985480181873
11,2,8,2,510,0.5771154901012778
11,2,8,2,520,0.5880777309648693
11,2,8,2,530,0.5990022798068821
11,2,8,2,540,0.6107081528753042
11,2,8,2,550,0.6221863208338618
11,2,8,2,560,0.6333719347603619
11,2,8,2,570,0.6437247232533991
11,2,8,2,580,0.655556017998606
11,2,8,2,590,0.6666922220028937
11,2,10,1,20,0.02273568417876959
11,2,10,1,30,0.03416988626122475
11,2,10,1,40,0.04528781399130821
11,2,10,1,50,0.056856109760701656
11,2,10,1,60,0.06810208177193999
11,2,10,1,70,0.07941423309966922
11,2,10,1,80,0.09090961934998631
11,2,10,1,90,0.1020690193399787
11,2,10,1,100,0.11317831790074706
11,2,10,1,110,0.12482698587700725
11,2,10,1,120,0.1356719359755516
11,2,10,1,130,0.14742362033575773
11,2,10,1,140,0.15842547919601202
11,2,10,1,150,0.1703538978472352
11,2,10,1,160,0.1815149080939591
11,2,10,1,170,0.19339279318228364
11,2,10,1,180,0.20363094517961144
11,2,10,1,190,0.21552687184885144
11,2,10,1,200,0.22702054493129253
11,2,10,1,210,0.23830975592136383
11,2,10,1,220,0.2496336568146944
11,2,10,1,230,0.2599203558638692
11,2,10,1,240,0.27131859492510557
11,2,10,1,250,0.28198824310675263
11,2,10,1,260,0.3522280650213361
11,2,10,1,270,0.3074252652004361
11,2,10,1,280,0.3184872977435589
11,2,10,1,290,0.3303908850066364
11,2,10,1,300,0.3407119596377015
11,2,10,1,310,0.3527019191533327
11,2,10,1,320,0.36400150787085295
11,2,10,1,330,0.3761923722922802
11,2,10,1,340,0.3857276476919651
11,2,10,1,350,0.399684748146683
11,2,10,1,360,0.4085005959495902
11,2,10,1,370,0.42048506578430533
11,2,10,1,380,0.4310858049429953
11,2,10,1,390,0.4424977209419012
11,2,10,1,400,0.453950553201139
11,2,10,1,410,0.46678107092157006
11,2,10,1,420,0.4774040919728577
11,2,10,1,430,0.48907821299508214
11,2,10,1,440,0.5015302081592381
11,2,10,1,450,0.5120376339182258
11,2,10,1,460,0.5235466719605029
11,2,10,1,470,0.5356669798493385
11,2,10,1,480,0.5465732919983566
11,2,10,1,490,0.5571907008998096
11,2,10,1,500,0.567776421085
11,2,10,1,510,0.580706802662462
11,2,10,1,520,0.5915238438174129
11,2,10,1,530,0.6067078383639455
11,2,10,1,540,0.6148357107304037
11,2,10,1,550,0.6259991177357733
11,2,10,1,560,0.6377280945889652
11,2,10,1,570,0.6477217981591821
11,2,10,1,580,0.6597939571365714
11,2,10,1,590,0.6720474190078676
11,2,10,2,20,0.022700923029333353
11,2,10,2,30,0.03437537094578147
11,2,10,2,40,0.045210415963083506
11,2,10,2,50,0.057253400795161724
11,2,10,2,60,0.06852057809010148
11,2,10,2,70,0.08015163894742727
11,2,10,2,80,0.09100004797801375
11,2,10,2,90,0.1023649051785469
11,2,10,2,100,0.11419125692918897
11,2,10,2,110,0.12555872602388263
11,2,10,2,120,0.1368356100283563
11,2,10,2,130,0.14805414713919163
11,2,10,2,140,0.15913424082100391
11,2,10,2,150,0.17083592526614666
11,2,10,2,160,0.18237742129713297
11,2,10,2,170,0.19349057273939252
11,2,10,2,180,0.20469886902719736
11,2,10,2,190,0.2166015892289579
11,2,10,2,200,0.22648972878232598
11,2,10,2,210,0.23887474136427045
11,2,10,2,220,0.2503418829292059
11,2,10,2,230,0.2617316609248519
11,2,10,2,240,0.27302370499819517
11,2,10,2,250,0.2844245727173984
11,2,10,2,260,0.29462751001119614
11,2,10,2,270,0.3062346572987735
11,2,10,2,280,0.31787595385685563
11,2,10,2,290,0.32944475673139095
11,2,10,2,300,0.3404109189286828
11,2,10,2,310,0.3526711231097579
11,2,10,2,320,0.36398715199902654
11,2,10,2,330,0.3757115709595382
11,2,10,2,340,0.3871496911160648
11,2,10,2,350,0.39823555992916226
11,2,10,2,360,0.409912487026304
11,2,10,2,370,0.4210765822790563
11,2,10,2,380,0.4323144922964275
11,2,10,2,390,0.4439751482568681
11,2,10,2,400,0.4546074396930635
11,2,10,2,410,0.4668669020757079
11,2,10,2,420,0.47839364083483815
11,2,10,2,430,0.49004908092319965
11,2,10,2,440,0.4989326228387654
11,2,10,2,450,0.5116733629256487
11,2,10,2,460,0.5239983517676592
11,2,10,2,470,0.5356022729538381
11,2,10,2,480,0.5463040610775352
11,2,10,2,490,0.5565772568807006
11,2,10,2,500,0.5691888597793877
11,2,10,2,510,0.58024887368083
11,2,10,2,520,0.5913876737467945
11,2,10,2,530,0.60327437100932
11,2,10,2,540,0.614177362062037
11,2,10,2,550,0.6264110789634287
11,2,10,2,560,0.6347438599914312
11,2,10,2,570,0.6488678026944399
11,2,10,2,580,0.6583988321945071
11,2,10,2,590,0.6723440447822213
11,2,12,1,20,0.023013849277049303
11,2,12,1,30,0.03449857281520963
11,2,12,1,40,0.04580508731305599
11,2,12,1,50,0.05727489199489355
11,2,12,1,60,0.0877702129073441
11,2,12,1,70,0.10470590135082603
11,2,12,1,80,0.10347510408610106
11,2,12,1,90,0.10371194127947092
11,2,12,1,100,0.11460062209516764
11,2,12,1,110,0.1265683202072978
11,2,12,1,120,0.13776679104194045
11,2,12,1,130,0.14945212099701166
11,2,12,1,140,0.16034316504374146
11,2,12,1,150,0.17248661303892732
11,2,12,1,160,0.183176358230412
11,2,12,1,170,0.19483943609520793
11,2,12,1,180,0.20577120501548052
11,2,12,1,190,0.21768451016396284
11,2,12,1,200,0.22990150330588222
11,2,12,1,210,0.24038731632754207
11,2,12,1,220,0.2516739801503718
11,2,12,1,230,0.26498738722875714
11,2,12,1,240,0.276199356187135
11,2,12,1,250,0.2871673428453505
11,2,12,1,260,0.2980226641520858
11,2,12,1,270,0.3104696008376777
11,2,12,1,280,0.321997988037765
11,2,12,1,290,0.33275139704346657
11,2,12,1,300,0.3452209518291056
11,2,12,1,310,0.35636585019528866
11,2,12,1,320,0.3668448980897665
11,2,12,1,330,0.37978013465180993
11,2,12,1,340,0.3907552040182054
11,2,12,1,350,0.4023794112727046
11,2,12,1,360,0.4124241638928652
11,2,12,1,370,0.424805402290076
11,2,12,1,380,0.43616234976798296
11,2,12,1,390,0.44782858109101653
11,2,12,1,400,0.4592632269486785
11,2,12,1,410,0.4701963700354099
11,2,12,1,420,0.48217645194381475
11,2,12,1,430,0.49368526181206107
11,2,12,1,440,0.5041071302257478
11,2,12,1,450,0.5161435841582716
11,2,12,1,460,0.5278086410835385
11,2,12,1,470,0.5404303860850632
11,2,12,1,480,0.5501750139519572
11,2,12,1,490,0.5631673061288893
11,2,12,1,500,0.5741834933869541
11,2,12,1,510,0.5864935303106904
11,2,12,1,520,0.5972142000682652
11,2,12,1,530,0.610013488214463
11,2,12,1,540,0.6214647991582751
11,2,12,1,550,0.632072466891259
11,2,12,1,560,0.6432718057185411
11,2,12,1,570,0.6554830307140946
11,2,12,1,580,0.6657506539486349
11,2,12,1,590,0.676818027626723
11,2,12,2,20,0.022823232226073742
11,2,12,2,30,0.03423455310985446
11,2,12,2,40,0.04563921503722668
11,2,12,2,50,0.05768673215061426
11,2,12,2,60,0.0691266362555325
11,2,12,2,70,0.0808433829806745
11,2,12,2,80,0.09217481501400471
11,2,12,2,90,0.1038974653929472
11,2,12,2,100,0.11519817216321826
11,2,12,2,110,0.12675166223198175
11,2,12,2,120,0.13781711412593722
11,2,12,2,130,0.14973076106980443
11,2,12,2,140,0.16160331619903445
11,2,12,2,150,0.1729979943484068
11,2,12,2,160,0.18315021600574255
11,2,12,2,170,0.1952595366165042
11,2,12,2,180,0.2063272069208324
11,2,12,2,190,0.21825137687847018
11,2,12,2,200,0.2703995951451361
11,2,12,2,210,0.25457355845719576
11,2,12,2,220,0.2525877421721816
11,2,12,2,230,0.2643389138393104
11,2,12,2,240,0.275252278894186
11,2,12,2,250,0.2872786121442914
11,2,12,2,260,0.2977184387855232
11,2,12,2,270,0.31047822115942836
11,2,12,2,280,0.32062515802681446
11,2,12,2,290,0.33284745505079627
11,2,12,2,300,0.34320862917229533
11,2,12,2,310,0.3559790221042931
11,2,12,2,320,0.36494714906439185
11,2,12,2,330,0.3777945702895522
11,2,12,2,340,0.38807063130661845
11,2,12,2,350,0.40073406510055065
11,2,12,2,360,0.41162662394344807
11,2,12,2,370,0.4234157130122185
11,2,12,2,380,0.4339495780877769
11,2,12,2,390,0.4475243049673736
11,2,12,2,400,0.45746165700256824
11,2,12,2,410,0.46936745708808303
11,2,12,2,420,0.4815517161041498
11,2,12,2,430,0.4933412098325789
11,2,12,2,440,0.5036266762763262
11,2,12,2,450,0.5154349328950047
11,2,12,2,460,0.5269062500447035
11,2,12,2,470,0.5376342288218439
11,2,12,2,480,0.5478332159109414
11,2,12,2,490,0.5623097936622798
11,2,12,2,500,0.573537505697459
11,2,12,2,510,0.585490102879703
11,2,12,2,520,0.5957450456917286
11,2,12,2,530,0.6086123250424862
11,2,12,2,540,0.618897704873234
11,2,12,2,550,0.6307921200059354
11,2,12,2,560,0.640420030336827
11,2,12,2,570,0.6525959619320929
11,2,12,2,580,0.6623893990181386
11,2,12,2,590,0.6777164107188582
11,3,2,1,20,0.022569920867681503
11,3,2,1,30,0.03398776380345225
11,3,2,1,40,0.04535300889983773
11,3,2,1,50,0.05668947612866759
11,3,2,1,60,0.06793162878602743
11,3,2,1,70,0.07917710999026895
11,3,2,1,80,0.09059012867510319
11,3,2,1,90,0.10259326593950391
11,3,2,1,100,0.11342747090384364
11,3,2,1,110,0.12442426383495331
11,3,2,1,120,0.13567511271685362
11,3,2,1,130,0.1470022569410503
11,3,2,1,140,0.1582747818902135
11,3,2,1,150,0.17012854805216193
11,3,2,1,160,0.18099297489970922
11,3,2,1,170,0.19248522026464343
11,3,2,1,180,0.20337373903021216
11,3,2,1,190,0.21503593493252993
11,3,2,1,200,0.22648925986140966
11,3,2,1,210,0.23833058308809996
11,3,2,1,220,0.24956353660672903
11,3,2,1,230,0.26107771694660187
11,3,2,1,240,0.27230482595041394
11,3,2,1,250,0.283312083221972
11,3,2,1,260,0.2939599589444697
11,3,2,1,270,0.3062866572290659
11,3,2,1,280,0.3171026180498302
11,3,2,1,290,0.3288206900469959
11,3,2,1,300,0.33913262095302343
11,3,2,1,310,0.35151255363598466
11,3,2,1,320,0.36200616229325533
11,3,2,1,330,0.37432654295116663
11,3,2,1,340,0.3857924290932715
11,3,2,1,350,0.39580812817439437
11,3,2,1,360,0.4077701917849481
11,3,2,1,370,0.41884865425527096
11,3,2,1,380,0.42986375791952014
11,3,2,1,390,0.4410403808578849
11,3,2,1,400,0.4537888369522989
11,3,2,1,410,0.46385791385546327
11,3,2,1,420,0.4751476510427892
11,3,2,1,430,0.4868000904098153
11,3,2,1,440,0.4976430549286306
11,3,2,1,450,0.5101534118875861
11,3,2,1,460,0.5196724701672792
11,3,2,1,470,0.5319088031537831
11,3,2,1,480,0.5432657599449158
11,3,2,1,490,0.554223348852247
11,3,2,1,500,0.5651656519621611
11,3,2,1,510,0.5765352020971477
11,3,2,1,520,0.5874542561359704
11,3,2,1,530,0.5988337909802794
11,3,2,1,540,0.6102630170062184
11,3,2,1,550,0.621494532097131
11,3,2,1,560,0.6326236631721258
11,3,2,1,570,0.6469551739282906
11,3,2,1,580,0.6566733811050653
11,3,2,1,590,0.7224424369633198
11,3,2,2,20,0.022645666729658842
11,3,2,2,30,0.03417056379839778
11,3,2,2,40,0.04522004211321473
11,3,2,2,50,0.05669249873608351
11,3,2,2,60,0.06795736588537693
11,3,2,2,70,0.07918335311114788
11,3,2,2,80,0.09039561590179801
11,3,2,2,90,0.10196750983595848
11,3,2,2,100,0.1129096676595509
11,3,2,2,110,0.12430495908483863
11,3,2,2,120,0.13543283892795444
11,3,2,2,130,0.1471327841281891
11,3,2,2,140,0.15833645267412066
11,3,2,2,150,0.16979586984962225
11,3,2,2,160,0.1810487941838801
11,3,2,2,170,0.19255371810868382
11,3,2,2,180,0.2027942119166255
11,3,2,2,190,0.21560303587466478
11,3,2,2,200,0.22622240101918578
11,3,2,2,210,0.23746534762904048
11,3,2,2,220,0.24865551618859172
11,3,2,2,230,0.2604988352395594
11,3,2,2,240,0.27128985011950135
11,3,2,2,250,0.28312678821384907
11,3,2,2,260,0.2949290256947279
11,3,2,2,270,0.30536612402647734
11,3,2,2,280,0.3166337078437209
11,3,2,2,290,0.32858319487422705
11,3,2,2,300,0.33888662699609995
11,3,2,2,310,0.34917342383414507
11,3,2,2,320,0.36032537277787924
11,3,2,2,330,0.3730193837545812
11,3,2,2,340,0.38397730933502316
11,3,2,2,350,0.39462973130866885
11,3,2,2,360,0.4065050561912358
11,3,2,2,370,0.41843834007158875
11,3,2,2,380,0.4282874660566449
11,3,2,2,390,0.4407280059531331
11,3,2,2,400,0.4512735279276967
11,3,2,2,410,0.46281888894736767
11,3,2,2,420,0.47456106916069984
11,3,2,2,430,0.48632317362353206
11,3,2,2,440,0.4965220526792109
11,3,2,2,450,0.5115334871225059
11,3,2,2,460,0.5203246907331049
11,3,2,2,470,0.5324460957199335
11,3,2,2,480,0.5434002759866416
11,3,2,2,490,0.554117888212204
11,3,2,2,500,0.5639231633394957
11,3,2,2,510,0.5766527000814676
11,3,2,2,520,0.5877614268101752
11,3,2,2,530,0.5990024893544614
11,3,2,2,540,0.6107005379162729
11,3,2,2,550,0.6229069461114705
11,3,2,2,560,0.6339093991555274
11,3,2,2,570,0.6466668308712542
11,3,2,2,580,0.6562285833060741
11,3,2,2,590,0.6676921350881457
11,3,4,1,20,0.022758112754672766
11,3,4,1,30,0.034041278064250946
11,3,4,1,40,0.045313423965126276
11,3,4,1,50,0.056738462299108505
11,3,4,1,60,0.06791457999497652
11,3,4,1,70,0.07942725904285908
11,3,4,1,80,0.09062101691961288
11,3,4,1,90,0.10190979903563857
11,3,4,1,100,0.1128176748752594
11,3,4,1,110,0.12443018797785044
11,3,4,1,120,0.13572144974023104
11,3,4,1,130,0.1474035200662911
11,3,4,1,140,0.15831178100779653
11,3,4,1,150,0.17006614059209824
11,3,4,1,160,0.18039141595363617
11,3,4,1,170,0.19244755199179053
11,3,4,1,180,0.20378476288169622
11,3,4,1,190,0.24301902996376157
11,3,4,1,200,0.25429618591442704
11,3,4,1,210,0.23753515211865306
11,3,4,1,220,0.24855340691283345
11,3,4,1,230,0.2604707241989672
11,3,4,1,240,0.2706180480308831
11,3,4,1,250,0.2826964519917965
11,3,4,1,260,0.29348878329619765
11,3,4,1,270,0.30507768085226417
11,3,4,1,280,0.31707597710192204
11,3,4,1,290,0.3280704119242728
11,3,4,1,300,0.33927906630560756
11,3,4,1,310,0.3499738499522209
11,3,4,1,320,0.3611468030139804
11,3,4,1,330,0.37361417105421424
11,3,4,1,340,0.3846771949902177
11,3,4,1,350,0.39580433489754796
11,3,4,1,360,0.4068235936574638
11,3,4,1,370,0.4191737789660692
11,3,4,1,380,0.4293433600105345
11,3,4,1,390,0.44176864670589566
11,3,4,1,400,0.4520159070380032
11,3,4,1,410,0.4645079979673028
11,3,4,1,420,0.47578210523352027
11,3,4,1,430,0.4871290451847017
11,3,4,1,440,0.49765390902757645
11,3,4,1,450,0.5084391441196203
11,3,4,1,460,0.5191390970721841
11,3,4,1,470,0.5319249369204044
11,3,4,1,480,0.5422964082099497
11,3,4,1,490,0.5547536578960717
11,3,4,1,500,0.5656664120033383
11,3,4,1,510,0.5754608060233295
11,3,4,1,520,0.5883839507587254
11,3,4,1,530,0.601013733074069
11,3,4,1,540,0.6116506238467991
11,3,4,1,550,0.620986323338002
11,3,4,1,560,0.6313247140496969
11,3,4,1,570,0.6463371403515339
11,3,4,1,580,0.6557447640225291
11,3,4,1,590,0.6681865588761866
11,3,4,2,20,0.02266217302531004
11,3,4,2,30,0.03393833618611097
11,3,4,2,40,0.04525545472279191
11,3,4,2,50,0.056923996191471815
11,3,4,2,60,0.06792647996917367
11,3,4,2,70,0.07931577879935503
11,3,4,2,80,0.09048687340691686
11,3,4,2,90,0.10174183966591954
11,3,4,2,100,0.11307949107140303
11,3,4,2,110,0.12465803604573011
11,3,4,2,120,0.13550616009160876
11,3,4,2,130,0.14737315708771348
11,3,4,2,140,0.1585704260505736
11,3,4,2,150,0.16971671674400568
11,3,4,2,160,0.18072629626840353
11,3,4,2,170,0.19283613096922636
11,3,4,2,180,0.20375180523842573
11,3,4,2,190,0.21550487307831645
11,3,4,2,200,0.22646536212414503
11,3,4,2,210,0.23790264781564474
11,3,4,2,220,0.24873236706480384
11,3,4,2,230,0.26053004432469606
11,3,4,2,240,0.2716850386932492
11,3,4,2,250,0.2825803612358868
11,3,4,2,260,0.2931397408246994
11,3,4,2,270,0.30508659733459353
11,3,4,2,280,0.3158767130225897
11,3,4,2,290,0.3280782359652221
11,3,4,2,300,0.33952023973688483
11,3,4,2,310,0.35079488810151815
11,3,4,2,320,0.36137001728639007
11,3,4,2,330,0.3732083961367607
11,3,4,2,340,0.38438816787675023
11,3,4,2,350,0.3954309178516269
11,3,4,2,360,0.40690630208700895
11,3,4,2,370,0.41774977883324027
11,3,4,2,380,0.4299798090942204
11,3,4,2,390,0.4411847908049822
11,3,4,2,400,0.4527088850736618
11,3,4,2,410,0.4642735901288688
11,3,4,2,420,0.4748777849599719
11,3,4,2,430,0.4870715020224452
11,3,4,2,440,0.4980904017575085
11,3,4,2,450,0.5127728548832238
11,3,4,2,460,0.5201797420158982
11,3,4,2,470,0.5315245450474322
11,3,4,2,480,0.5427334466949105
11,3,4,2,490,0.5521467011421919
11,3,4,2,500,0.5594321340322495
11,3,4,2,510,0.57280353596434
11,3,4,2,520,0.5837503280490637
11,3,4,2,530,0.5998362931422889
11,3,4,2,540,0.610367190092802
11,3,4,2,550,0.6209954340010881
11,3,4,2,560,0.6871310719288886
11,3,4,2,570,0.6430454021319747
11,3,4,2,580,0.6557075916789472
11,3,4,2,590,0.6666263998486102
11,3,6,1,20,0.022632031235843897
11,3,6,1,30,0.03395121917128563
11,3,6,1,40,0.04519634786993265
11,3,6,1,50,0.05684022419154644
11,3,6,1,60,0.06793006882071495
11,3,6,1,70,0.07912659179419279
11,3,6,1,80,0.09003310231491923
11,3,6,1,90,0.10160848312079906
11,3,6,1,100,0.11286763707175851
11,3,6,1,110,0.12393332179635763
11,3,6,1,120,0.13529323507100344
11,3,6,1,130,0.14623661199584603
11,3,6,1,140,0.15772769693285227
11,3,6,1,150,0.16926971869543195
11,3,6,1,160,0.18038690788671374
11,3,6,1,170,0.1920091798529029
11,3,6,1,180,0.20283304108306766
11,3,6,1,190,0.21432566223666072
11,3,6,1,200,0.22521704901009798
11,3,6,1,210,0.23691760096699
11,3,6,1,220,0.24776222091168165
11,3,6,1,230,0.25939731067046523
11,3,6,1,240,0.26994036324322224
11,3,6,1,250,0.28161470871418715
11,3,6,1,260,0.29272204590961337
11,3,6,1,270,0.3056092271581292
11,3,6,1,280,0.31562653044238687
11,3,6,1,290,0.3278023386374116
11,3,6,1,300,0.33927394123747945
11,3,6,1,310,0.35142368730157614
11,3,6,1,320,0.3608460067771375
11,3,6,1,330,0.37305643083527684
11,3,6,1,340,0.38477890100330114
11,3,6,1,350,0.3963962462730706
11,3,6,1,360,0.40645704977214336
11,3,6,1,370,0.4180420199409127
11,3,6,1,380,0.42936383606866
11,3,6,1,390,0.4408643711358309
11,3,6,1,400,0.45318683981895447
11,3,6,1,410,0.4650432909838855
11,3,6,1,420,0.47456919867545366
11,3,6,1,430,0.48649114230647683
11,3,6,1,440,0.4989150259643793
11,3,6,1,450,0.5096442508511245
11,3,6,1,460,0.5214811968617141
11,3,6,1,470,0.5317973899655044
11,3,6,1,480,0.5441220640204847
11,3,6,1,490,0.5540717369876802
11,3,6,1,500,0.5659268209710717
11,3,6,1,510,0.5777846439741552
11,3,6,1,520,0.5886266832239926
11,3,6,1,530,0.6008743536658585
11,3,6,1,540,0.6107284598983824
11,3,6,1,550,0.6235205363482237
11,3,6,1,560,0.6347716529853642
11,3,6,1,570,0.6464031469076872
11,3,6,1,580,0.6550898379646242
11,3,6,1,590,0.6659717550501227
11,3,6,2,20,0.022558405995368958
11,3,6,2,30,0.03399103507399559
11,3,6,2,40,0.04538529785349965
11,3,6,2,50,0.05659661069512367
11,3,6,2,60,0.06795313535258174
11,3,6,2,70,0.07940149120986462
11,3,6,2,80,0.09027526061981916
11,3,6,2,90,0.10227391216903925
11,3,6,2,100,0.11291825911030173
11,3,6,2,110,0.12452838942408562
11,3,6,2,120,0.13591870106756687
11,3,6,2,130,0.14784016739577055
11,3,6,2,140,0.15799590200185776
11,3,6,2,150,0.16945605911314487
11,3,6,2,160,0.1806626128964126
11,3,6,2,170,0.19215909205377102
11,3,6,2,180,0.20319019490852952
11,3,6,2,190,0.21531355287879705
11,3,6,2,200,0.22638434497639537
11,3,6,2,210,0.2377590462565422
11,3,6,2,220,0.2481690850108862
11,3,6,2,230,0.26050675474107265
11,3,6,2,240,0.2714796350337565
11,3,6,2,250,0.28312999196350574
11,3,6,2,260,0.2943896586075425
11,3,6,2,270,0.34222286101430655
11,3,6,2,280,0.33468836825340986
11,3,6,2,290,0.32816863898187876
11,3,6,2,300,0.33908735681325197
11,3,6,2,310,0.35110327042639256
11,3,6,2,320,0.3631596127524972
11,3,6,2,330,0.37288709823042154
11,3,6,2,340,0.3833838030695915
11,3,6,2,350,0.3959761606529355
11,3,6,2,360,0.40733896289020777
11,3,6,2,370,0.41849165922030807
11,3,6,2,380,0.42930646566674113
11,3,6,2,390,0.4415772878564894
11,3,6,2,400,0.4521896210499108
11,3,6,2,410,0.46437901724129915
11,3,6,2,420,0.47524276468902826
11,3,6,2,430,0.4867956438101828
11,3,6,2,440,0.49725247733294964
11,3,6,2,450,0.5101247541606426
11,3,6,2,460,0.5182414357550442
11,3,6,2,470,0.5320452242158353
11,3,6,2,480,0.5420076390728354
11,3,6,2,490,0.5568830473348498
11,3,6,2,500,0.5642385869286954
11,3,6,2,510,0.578183735255152
11,3,6,2,520,0.5893312729895115
11,3,6,2,530,0.6012452663853765
11,3,6,2,540,0.6111716111190617
11,3,6,2,550,0.6219760132953525
11,3,6,2,560,0.6330265891738236
11,3,6,2,570,0.6438690000213683
11,3,6,2,580,0.6561338948085904
11,3,6,2,590,0.6690503717400134
11,3,8,1,20,0.022665217984467745
11,3,8,1,30,0.03424238273873925
11,3,8,1,40,0.0454611461609602
11,3,8,1,50,0.05672890925779939
11,3,8,1,60,0.06798824574798346
11,3,8,1,70,0.07951728068292141
11,3,8,1,80,0.09104167390614748
11,3,8,1,90,0.10192273603752255
11,3,8,1,100,0.11357282940298319
11,3,8,1,110,0.12523429887369275
11,3,8,1,120,0.1357624437659979
11,3,8,1,130,0.1472500297240913
11,3,8,1,140,0.1585742188617587
11,3,8,1,150,0.17062766384333372
11,3,8,1,160,0.18118402222171426
11,3,8,1,170,0.19318234082311392
11,3,8,1,180,0.2041199989616871
11,3,8,1,190,0.21627009194344282
11,3,8,1,200,0.22682288708165288
11,3,8,1,210,0.23829371482133865
11,3,8,1,220,0.24953956482931972
11,3,8,1,230,0.2611079206690192
11,3,8,1,240,0.27185883186757565
11,3,8,1,250,0.2832696088589728
11,3,8,1,260,0.29567023273557425
11,3,8,1,270,0.30691248225048184
11,3,8,1,280,0.3172296532429755
11,3,8,1,290,0.3294748109765351
11,3,8,1,300,0.34023788990452886
11,3,8,1,310,0.35208297334611416
11,3,8,1,320,0.36389337992295623
11,3,8,1,330,0.373632182367146
11,3,8,1,340,0.384827028028667
11,3,8,1,350,0.39826472802087665
11,3,8,1,360,0.40764068393036723
11,3,8,1,370,0.41874685138463974
11,3,8,1,380,0.4312334549613297
11,3,8,1,390,0.44246328715234995
11,3,8,1,400,0.45335293002426624
11,3,8,1,410,0.4660252220928669
11,3,8,1,420,0.475721572060138
11,3,8,1,430,0.4887259490787983
11,3,8,1,440,0.4990956080146134
11,3,8,1,450,0.5113942138850689
11,3,8,1,460,0.5211032289080322
11,3,8,1,470,0.5327886850573123
11,3,8,1,480,0.5422482900321484
11,3,8,1,490,0.5570634626783431
11,3,8,1,500,0.5667000180110335
11,3,8,1,510,0.5772971846163273
11,3,8,1,520,0.5882488661445677
11,3,8,1,530,0.6024772902019322
11,3,8,1,540,0.6111523304134607
11,3,8,1,550,0.6737511907704175
11,3,8,1,560,0.6385829048231244
11,3,8,1,570,0.6451896522194147
11,3,8,1,580,0.6566437603905797
11,3,8,1,590,0.6689164349809289
11,3,8,2,20,0.022711639758199453
11,3,8,2,30,0.03400197811424732
11,3,8,2,40,0.04514344595372677
11,3,8,2,50,0.05686371820047498
11,3,8,2,60,0.06814131094142795
11,3,8,2,70,0.07953345915302634
11,3,8,2,80,0.09106003260239959
11,3,8,2,90,0.10203663306310773
11,3,8,2,100,0.11367299593985081
11,3,8,2,110,0.12452681409195065
11,3,8,2,120,0.13637642515823245
11,3,8,2,130,0.14772091107442975
11,3,8,2,140,0.15838080924004316
11,3,8,2,150,0.17034848919138312
11,3,8,2,160,0.18137854477390647
11,3,8,2,170,0.1931840623728931
11,3,8,2,180,0.20426573511213064
11,3,8,2,190,0.21558914938941598
11,3,8,2,200,0.2267499160952866
11,3,8,2,210,0.23863922012969851
11,3,8,2,220,0.2494158218614757
11,3,8,2,230,0.2616177797317505
11,3,8,2,240,0.2724721450358629
11,3,8,2,250,0.28315602289512753
11,3,8,2,260,0.29423025297001004
11,3,8,2,270,0.3066481160931289
11,3,8,2,280,0.31693301210179925
11,3,8,2,290,0.3291387390345335
11,3,8,2,300,0.3396276067942381
11,3,8,2,310,0.3509094510227442
11,3,8,2,320,0.3618759401142597
